Country Name,Country Code,Indicator Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sweden,SWE,Progression to secondary school (%),99.84619,99.84748,99.93412,99.98999,99.92545,99.63702,99.57036,99.57036,99.57036,99.57036,99.57036,99.57036,99.57036,99.57036
Eswatini,SWZ,Progression to secondary school (%),96.18043,96.4987,99.01421,97.76733,99.35177,98.61942,98.051,98.051,98.051,98.051,98.051,98.051,98.051,98.051
Syrian Arab Republic,SYR,Progression to secondary school (%),98.5093,97.86927,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702,57.25702
Chad,TCD,Progression to secondary school (%),95.50707,87.23396,95.01196,95.01196,73.98987,73.98987,73.98987,73.98987,73.98987,73.98987,73.98987,73.98987,73.98987,73.98987
Togo,TGO,Progression to secondary school (%),91.13909,91.13909,84.29279,80.04843,85.3212,85.3212,83.24571,81.99249,81.99249,81.99249,81.99249,81.99249,81.99249,81.99249
Thailand,THA,Progression to secondary school (%),98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383,98.49383
Tajikistan,TJK,Progression to secondary school (%),98.68454,98.91449,98.91449,99.02707,99.26875,99.42044,99.49038,99.49038,99.49038,99.49038,99.49038,99.49038,99.49038,99.49038
Turkmenistan,TKM,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Timor-Leste,TLS,Progression to secondary school (%),94.80944,90.3567,89.45188,91.38187,94.32108,93.65149,91.5801,93.20697,93.20697,93.20697,93.20697,93.20697,93.20697,93.20697
Trinidad and Tobago,TTO,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
Tunisia,TUN,Progression to secondary school (%),92.7557,92.7557,92.7557,97.57406,88.88649,88.88649,97.70665,97.70665,97.70665,97.70665,97.70665,97.70665,97.70665,97.70665
Turkiye,TUR,Progression to secondary school (%),98.9076,99.04387,90.80526,90.80526,99.52882,99.656,99.656,99.656,99.656,99.656,99.656,99.656,99.656,99.656
Tanzania,TZA,Progression to secondary school (%),56.30544,56.30544,56.30544,56.30544,56.30544,70.98982,70.98982,70.98982,70.98982,70.98982,70.98982,70.98982,70.98982,70.98982
Uganda,UGA,Progression to secondary school (%),62.33976,63.62904,64.42043,62.4557,53.87652,53.87652,58.95045,58.95045,58.95045,58.95045,58.95045,58.95045,58.95045,58.95045
Ukraine,UKR,Progression to secondary school (%),99.8667,99.74708,99.81542,99.92229,88.52337,98.77655,99.6023,99.70087,99.70087,99.70087,99.70087,99.70087,99.70087,99.70087
Uruguay,URY,Progression to secondary school (%),91.91553283687944,91.90757617021276,91.4153885815603,91.84478985815602,91.43973361702126,91.64814758865249,91.78989191489362,92.10635078014184,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964,92.10531177304964
United States,USA,Progression to secondary school (%),99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321,99.2321
Uzbekistan,UZB,Progression to secondary school (%),99.03309,99.42512,99.29054,99.50942,99.45412,99.49726,99.42321,99.70878,99.70878,99.70878,99.70878,99.70878,99.70878,99.70878
"Venezuela, RB",VEN,Progression to secondary school (%),99.51086,98.76286,99.47765,99.58563,98.5652,97.81687,98.55073,98.55073,98.55073,98.55073,98.55073,98.55073,98.55073,98.55073
Viet Nam,VNM,Progression to secondary school (%),100.0,100.0,93.35375,87.10918,94.01834,99.7947,99.7947,99.7947,99.7947,99.7947,99.7947,99.7947,99.7947,99.7947
"Yemen, Rep.",YEM,Progression to secondary school (%),90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711,90.45711
South Africa,ZAF,Progression to secondary school (%),97.29797,97.29797,97.29797,97.29797,97.29797,95.76823,95.76823,95.76823,95.76823,95.76823,95.76823,95.76823,95.76823,95.76823
Zambia,ZMB,Progression to secondary school (%),60.58099,60.58099,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598,63.91598
Zimbabwe,ZWE,Progression to secondary school (%),77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565,77.89565
